source,target,distance_km,lead_hour,wind_regime,n,partial_r_source_to_target_given_target_now
65,61,104.94034737065607,6,downwind,2531,0.2333872769932044
65,61,104.94034737065607,6,crosswind,5347,0.19638437840990378
65,61,104.94034737065607,6,upwind,3780,0.09466795595896839
65,61,104.94034737065607,12,downwind,2528,0.14151738894300384
65,61,104.94034737065607,12,crosswind,5345,0.16495394497982174
65,61,104.94034737065607,12,upwind,3780,0.08658977706394841
65,61,104.94034737065607,24,downwind,2526,0.0923263763636655
65,61,104.94034737065607,24,crosswind,5339,0.11475415236940534
65,61,104.94034737065607,24,upwind,3780,0.037422075974910686
58,61,107.9139201944734,3,downwind,5783,0.25790370946447355
58,61,107.9139201944734,3,crosswind,3543,0.049248559442992904
58,61,107.9139201944734,3,upwind,2332,0.025603540540549318
58,61,107.9139201944734,6,downwind,5782,0.29446865398745886
58,61,107.9139201944734,6,crosswind,3544,0.053855536804040816
58,61,107.9139201944734,6,upwind,2331,0.0701954688750307
58,61,107.9139201944734,12,downwind,5782,0.2380232345718684
58,61,107.9139201944734,12,crosswind,3543,0.0428557800104964
58,61,107.9139201944734,12,upwind,2327,0.0880983089985952
58,61,107.9139201944734,24,downwind,5778,0.14371676354400828
58,61,107.9139201944734,24,crosswind,3540,0.0728904945046391
58,61,107.9139201944734,24,upwind,2326,0.015932230670857563
55,61,128.16734862247662,3,downwind,2795,0.3606519408551716
55,61,128.16734862247662,3,crosswind,2836,0.2523997336894039
55,61,128.16734862247662,3,upwind,5996,0.06224108960379995
55,61,128.16734862247662,6,downwind,2793,0.36197798318539615
55,61,128.16734862247662,6,crosswind,2838,0.2856519209141288
55,61,128.16734862247662,6,upwind,5995,0.07734385133356607
55,61,128.16734862247662,12,downwind,2791,0.2788557606388475
55,61,128.16734862247662,12,crosswind,2836,0.24069326357890442
55,61,128.16734862247662,12,upwind,5994,0.08027403127199169
55,61,128.16734862247662,24,downwind,2788,0.1849086167123774
55,61,128.16734862247662,24,crosswind,2834,0.15217271410510239
55,61,128.16734862247662,24,upwind,5991,0.05382922553694994
53,61,133.47568221465255,3,downwind,3557,0.30126579653917085
53,61,133.47568221465255,3,crosswind,3169,0.13901435353866443
53,61,133.47568221465255,3,upwind,4786,0.07486629151277313
53,61,133.47568221465255,6,downwind,3556,0.3233818952456306
53,61,133.47568221465255,6,crosswind,3170,0.12536673215626565
53,61,133.47568221465255,6,upwind,4785,0.09902455964120883
53,61,133.47568221465255,12,downwind,3554,0.2566554717092572
53,61,133.47568221465255,12,crosswind,3167,0.1023511154911495
53,61,133.47568221465255,12,upwind,4785,0.09455714189019279
53,61,133.47568221465255,24,downwind,3552,0.1240480998602357
53,61,133.47568221465255,24,crosswind,3163,0.04558388456320294
53,61,133.47568221465255,24,upwind,4783,0.01745291606685931
53,62,50.95135469168951,3,downwind,3276,0.2416091155729198
53,62,50.95135469168951,3,crosswind,5310,0.1552974621064275
53,62,50.95135469168951,3,upwind,2926,0.10432596117542121
53,62,50.95135469168951,6,downwind,3276,0.22638663360578576
53,62,50.95135469168951,6,crosswind,5309,0.1627556227738513
53,62,50.95135469168951,6,upwind,2926,0.10749857534264215
53,62,50.95135469168951,12,downwind,3275,0.17015712382690537
53,62,50.95135469168951,12,crosswind,5307,0.1182010991355706
53,62,50.95135469168951,12,upwind,2924,0.05907017027065091
53,62,50.95135469168951,24,downwind,3271,0.09388895156620874
53,62,50.95135469168951,24,crosswind,5305,0.06373229749617394
53,62,50.95135469168951,24,upwind,2922,0.028772346566816737
40,62,53.03901773112007,3,downwind,2771,0.3090398885920199
40,62,53.03901773112007,3,crosswind,2967,0.19274516447564924
40,62,53.03901773112007,3,upwind,5921,0.1243614590672203
40,62,53.03901773112007,6,downwind,2769,0.31839311562104133
40,62,53.03901773112007,6,crosswind,2969,0.1939806183909226
40,62,53.03901773112007,6,upwind,5920,0.1379062241622203
40,62,53.03901773112007,12,downwind,2769,0.23910881290939426
40,62,53.03901773112007,12,crosswind,2966,0.15672003567918813
40,62,53.03901773112007,12,upwind,5918,0.12375170491977806
40,62,53.03901773112007,24,downwind,2766,0.15950056019328748
40,62,53.03901773112007,24,crosswind,2961,0.04697865191597403
40,62,53.03901773112007,24,upwind,5918,0.05248230134869603
97,62,69.5116028707759,3,downwind,3480,0.2597565537845208
97,62,69.5116028707759,3,crosswind,2493,0.10638799304341008
97,62,69.5116028707759,3,upwind,5659,0.07640726299091738
97,62,69.5116028707759,6,downwind,3479,0.25607564269520317
97,62,69.5116028707759,6,crosswind,2493,0.1311660420392331
97,62,69.5116028707759,6,upwind,5659,0.07495298426322805
97,62,69.5116028707759,12,downwind,3477,0.1927942533822981
97,62,69.5116028707759,12,crosswind,2492,0.0748564379211795
97,62,69.5116028707759,12,upwind,5657,0.04244635815067983
97,62,69.5116028707759,24,downwind,3472,0.07958044880181551
97,62,69.5116028707759,24,crosswind,2488,0.009488026442907735
97,62,69.5116028707759,24,upwind,5658,-0.026878598720727218
61,62,98.00960457367454,3,downwind,4725,0.25519337290783684
61,62,98.00960457367454,3,crosswind,3184,0.1604786656975649
61,62,98.00960457367454,3,upwind,3750,0.03858438623141323
61,62,98.00960457367454,6,downwind,4725,0.2699807280036001
61,62,98.00960457367454,6,crosswind,3184,0.17906573355644612
61,62,98.00960457367454,6,upwind,3749,0.06128031867214266
61,62,98.00960457367454,12,downwind,4724,0.20870551586685185
61,62,98.00960457367454,12,crosswind,3183,0.1548364536378746
61,62,98.00960457367454,12,upwind,3746,0.06455270958718222
61,62,98.00960457367454,24,downwind,4720,0.09448804152154876
61,62,98.00960457367454,24,crosswind,3180,0.11210735864539621
61,62,98.00960457367454,24,upwind,3745,0.08917644029121674
57,62,102.61761624191475,3,downwind,3241,0.30445841642432725
57,62,102.61761624191475,3,crosswind,3057,0.17613825556599336
57,62,102.61761624191475,3,upwind,5359,0.14426512869479838
57,62,102.61761624191475,6,downwind,3241,0.3484407537259984
57,62,102.61761624191475,6,crosswind,3056,0.18435654073791255
57,62,102.61761624191475,6,upwind,5359,0.1599219849821575
57,62,102.61761624191475,12,downwind,3242,0.31776554268907387
57,62,102.61761624191475,12,crosswind,3053,0.15372606889914056
57,62,102.61761624191475,12,upwind,5356,0.10810564768010898
57,62,102.61761624191475,24,downwind,3235,0.19338984758974567
57,62,102.61761624191475,24,crosswind,3050,0.0969792123216675
57,62,102.61761624191475,24,upwind,5358,0.05329832080508217
99,63,68.81709641647447,3,downwind,3513,0.2674609634638859
99,63,68.81709641647447,3,crosswind,3579,0.1824726326592948
99,63,68.81709641647447,3,upwind,4402,0.12438752751324106
99,63,68.81709641647447,6,downwind,3513,0.22054347377142833
99,63,68.81709641647447,6,crosswind,3576,0.14383148106670865
99,63,68.81709641647447,6,upwind,4403,0.10318164678654729
99,63,68.81709641647447,12,downwind,3513,0.11900097248324328
99,63,68.81709641647447,12,crosswind,3574,0.07889278375394308
99,63,68.81709641647447,12,upwind,4400,0.07923695042166866
99,63,68.81709641647447,24,downwind,3510,0.024015237399212304
99,63,68.81709641647447,24,crosswind,3573,0.04089181777307898
99,63,68.81709641647447,24,upwind,4397,-0.015017834912860581
20,63,96.89686783782032,3,downwind,3758,0.2406758565770169
20,63,96.89686783782032,3,crosswind,3668,0.18525804786813602
20,63,96.89686783782032,3,upwind,4150,0.04402521931982023
20,63,96.89686783782032,6,downwind,3759,0.26384348154997317
20,63,96.89686783782032,6,crosswind,3667,0.20382701078101723
20,63,96.89686783782032,6,upwind,4148,0.051091822154173606
20,63,96.89686783782032,12,downwind,3757,0.20438558448422817
20,63,96.89686783782032,12,crosswind,3665,0.19885066627340328
20,63,96.89686783782032,12,upwind,4147,0.04258459741621862
20,63,96.89686783782032,24,downwind,3754,0.0956532862781505
20,63,96.89686783782032,24,crosswind,3665,0.14572900451817844
20,63,96.89686783782032,24,upwind,4142,0.02427303097179368
100,63,103.834636992203,3,downwind,3650,0.32468518382724376
100,63,103.834636992203,3,crosswind,2970,0.1630035705303096
100,63,103.834636992203,3,upwind,4912,0.08511048650681434
100,63,103.834636992203,6,downwind,3648,0.3130969286008708
100,63,103.834636992203,6,crosswind,2970,0.12984780569482812
100,63,103.834636992203,6,upwind,4912,0.0673599129196756
100,63,103.834636992203,12,downwind,3647,0.19878326263693671
100,63,103.834636992203,12,crosswind,2969,0.10519550033989203
100,63,103.834636992203,12,upwind,4909,0.06821800962873255
100,63,103.834636992203,24,downwind,3642,0.07365621372278257
100,63,103.834636992203,24,crosswind,2968,0.07557006818333556
100,63,103.834636992203,24,upwind,4907,0.0016391467341610663
41,63,112.68122028044236,3,downwind,3394,0.3837145655497134
41,63,112.68122028044236,3,crosswind,3784,0.22688052345799578
41,63,112.68122028044236,3,upwind,4476,0.16333342994581757
41,63,112.68122028044236,6,downwind,3394,0.3681631426925941
41,63,112.68122028044236,6,crosswind,3781,0.219809932322114
41,63,112.68122028044236,6,upwind,4477,0.17140504247179222
41,63,112.68122028044236,12,downwind,3393,0.27986032256278515
41,63,112.68122028044236,12,crosswind,3780,0.17932209941040206
41,63,112.68122028044236,12,upwind,4474,0.16168231967974955
41,63,112.68122028044236,24,downwind,3390,0.14735869995355774
41,63,112.68122028044236,24,crosswind,3777,0.12318289114348803
41,63,112.68122028044236,24,upwind,4472,0.06511070172897887
54,63,113.50409292674597,3,downwind,2975,0.3287275850156911
54,63,113.50409292674597,3,crosswind,3470,0.22366793189466258
54,63,113.50409292674597,3,upwind,5209,0.1865258108039587
54,63,113.50409292674597,6,downwind,2975,0.3502137139250482
54,63,113.50409292674597,6,crosswind,3469,0.23921767937287156
54,63,113.50409292674597,6,upwind,5208,0.19463596599788854
54,63,113.50409292674597,12,downwind,2973,0.2847424419033296
54,63,113.50409292674597,12,crosswind,3467,0.23081487315113908
54,63,113.50409292674597,12,upwind,5207,0.1823543286664446
54,63,113.50409292674597,24,downwind,2972,0.19992910467662248
54,63,113.50409292674597,24,crosswind,3466,0.107528465507218
54,63,113.50409292674597,24,upwind,5201,0.11899493184986164
56,64,45.79082412316282,3,downwind,3866,0.3194900288252697
56,64,45.79082412316282,3,crosswind,3612,0.2656098142062957
56,64,45.79082412316282,3,upwind,3767,0.14690788112018177
56,64,45.79082412316282,6,downwind,3850,0.24957713576043475
56,64,45.79082412316282,6,crosswind,3589,0.27820167026600523
56,64,45.79082412316282,6,upwind,3754,0.1498445037119746
56,64,45.79082412316282,12,downwind,3822,0.14888108607983855
56,64,45.79082412316282,12,crosswind,3576,0.2371976269118545
56,64,45.79082412316282,12,upwind,3737,0.14515268854558055
56,64,45.79082412316282,24,downwind,3796,0.04188150758360159
56,64,45.79082412316282,24,crosswind,3566,0.12270017720070284
56,64,45.79082412316282,24,upwind,3736,0.10403141589075134
57,64,89.98312250940967,3,downwind,5301,0.2992538838281795
57,64,89.98312250940967,3,crosswind,2833,0.20344094041146255
57,64,89.98312250940967,3,upwind,3119,0.10071556836206061
57,64,89.98312250940967,6,downwind,5275,0.31522920228003715
57,64,89.98312250940967,6,crosswind,2825,0.21730360607049318
57,64,89.98312250940967,6,upwind,3101,0.09217033885690544
57,64,89.98312250940967,12,downwind,5247,0.23549073262450432
57,64,89.98312250940967,12,crosswind,2811,0.23813219921054965
57,64,89.98312250940967,12,upwind,3085,0.08790501288004306
57,64,89.98312250940967,24,downwind,5220,0.15386550897353515
57,64,89.98312250940967,24,crosswind,2800,0.17981944483260562
57,64,89.98312250940967,24,upwind,3086,0.1052314755029659
60,64,100.52982676566343,3,downwind,4800,0.28146636357931853
60,64,100.52982676566343,3,crosswind,2787,0.09240589275561184
60,64,100.52982676566343,3,upwind,3658,0.04740892643280337
60,64,100.52982676566343,6,downwind,4777,0.28297885922251864
60,64,100.52982676566343,6,crosswind,2773,0.05922615321632832
60,64,100.52982676566343,6,upwind,3643,0.03610652998336834
60,64,100.52982676566343,12,downwind,4748,0.20196299472338708
60,64,100.52982676566343,12,crosswind,2763,0.029575828882767555
60,64,100.52982676566343,12,upwind,3624,0.05005653188948894
60,64,100.52982676566343,24,downwind,4737,0.11333412245640259
60,64,100.52982676566343,24,crosswind,2750,0.07765377108428646
60,64,100.52982676566343,24,upwind,3611,0.033355924802174836
97,64,119.6965545593917,3,downwind,5299,0.19801092564264333
97,64,119.6965545593917,3,crosswind,2543,0.13529817295810231
97,64,119.6965545593917,3,upwind,3387,0.0669234723370061
97,64,119.6965545593917,6,downwind,5276,0.21188129497192523
97,64,119.6965545593917,6,crosswind,2531,0.18013513767058761
97,64,119.6965545593917,6,upwind,3370,0.06565410829420103
97,64,119.6965545593917,12,downwind,5247,0.16418758240581843
97,64,119.6965545593917,12,crosswind,2520,0.19180546923216246
97,64,119.6965545593917,12,upwind,3352,0.07352029044694572
97,64,119.6965545593917,24,downwind,5214,0.04823103975559709
97,64,119.6965545593917,24,crosswind,2513,0.11734835748927055
97,64,119.6965545593917,24,upwind,3355,0.06716616871380442
105,64,131.97379191032869,3,downwind,3013,0.1932272417553195
105,64,131.97379191032869,3,crosswind,5591,0.08846909304544719
105,64,131.97379191032869,3,upwind,2616,0.07231029682601477
105,64,131.97379191032869,6,downwind,2998,0.20808920058163732
105,64,131.97379191032869,6,crosswind,5568,0.08929085499257713
105,64,131.97379191032869,6,upwind,2602,0.08849772701447985
105,64,131.97379191032869,12,downwind,2990,0.1675432173459622
105,64,131.97379191032869,12,crosswind,5537,0.050194949007178656
105,64,131.97379191032869,12,upwind,2583,0.09879311888174383
105,64,131.97379191032869,24,downwind,2985,0.1205748092688597
105,64,131.97379191032869,24,crosswind,5510,0.033120866884896766
105,64,131.97379191032869,24,upwind,2577,0.022879995847349646
145,65,67.32240043700163,3,downwind,3136,0.43199139764517686
145,65,67.32240043700163,3,crosswind,3075,0.27940456465383867
145,65,67.32240043700163,3,upwind,5448,0.10630129077622642
145,65,67.32240043700163,6,downwind,3133,0.37934046384416775
145,65,67.32240043700163,6,crosswind,3076,0.27201616005465634
145,65,67.32240043700163,6,upwind,5449,0.09268003928259175
145,65,67.32240043700163,12,downwind,3132,0.2371095200717128
145,65,67.32240043700163,12,crosswind,3075,0.1494354515724059
145,65,67.32240043700163,12,upwind,5446,0.0473129749873137
145,65,67.32240043700163,24,downwind,3129,0.1111475171523392
145,65,67.32240043700163,24,crosswind,3074,0.06402303472720679
145,65,67.32240043700163,24,upwind,5442,0.01404509493125204
149,65,94.21361547838511,3,downwind,5376,0.23031998337851511
149,65,94.21361547838511,3,crosswind,2999,0.11476100491890781
149,65,94.21361547838511,3,upwind,3283,0.02515483821104631
149,65,94.21361547838511,6,downwind,5376,0.21291877935278314
149,65,94.21361547838511,6,crosswind,3000,0.14222112477690524
149,65,94.21361547838511,6,upwind,3281,0.047398273389830194
149,65,94.21361547838511,12,downwind,5374,0.13289154834188066
149,65,94.21361547838511,12,crosswind,2999,0.1628060806262227
149,65,94.21361547838511,12,upwind,3279,0.042474774103230896
149,65,94.21361547838511,24,downwind,5369,0.05727315001654379
149,65,94.21361547838511,24,crosswind,2997,0.08953799285946562
149,65,94.21361547838511,24,upwind,3278,-0.01405892769150323
61,65,104.94034737065607,3,downwind,3926,0.22798867413594517
61,65,104.94034737065607,3,crosswind,5712,0.15925886034680045
61,65,104.94034737065607,3,upwind,2021,0.08831934654619968
61,65,104.94034737065607,6,downwind,3925,0.2382063414673263
61,65,104.94034737065607,6,crosswind,5712,0.1842257473321578
61,65,104.94034737065607,6,upwind,2021,0.09820235601885494
61,65,104.94034737065607,12,downwind,3926,0.22896695667423633
61,65,104.94034737065607,12,crosswind,5709,0.16829726305419143
61,65,104.94034737065607,12,upwind,2018,0.14768946253733634
61,65,104.94034737065607,24,downwind,3923,0.1429043478015894
61,65,104.94034737065607,24,crosswind,5703,0.11764068060999605
61,65,104.94034737065607,24,upwind,2019,0.12764909252447532
76,65,113.93842288589964,3,downwind,3880,0.2892240061938599
76,65,113.93842288589964,3,crosswind,3001,0.22679777183988564
76,65,113.93842288589964,3,upwind,4778,0.15283461076318897
76,65,113.93842288589964,6,downwind,3880,0.31799896193811283
76,65,113.93842288589964,6,crosswind,3001,0.21540555071945144
76,65,113.93842288589964,6,upwind,4777,0.12970690887711556
76,65,113.93842288589964,12,downwind,3879,0.2685052140242846
76,65,113.93842288589964,12,crosswind,2999,0.15242264804776157
76,65,113.93842288589964,12,upwind,4775,0.08639159994853794
76,65,113.93842288589964,24,downwind,3876,0.15126581536427075
76,65,113.93842288589964,24,crosswind,2997,0.05546453713530796
76,65,113.93842288589964,24,upwind,4772,0.030284855432796378
143,65,124.1975863871198,3,downwind,1521,0.29999297395620994
143,65,124.1975863871198,3,crosswind,7684,0.16352098996888112
143,65,124.1975863871198,3,upwind,2452,0.06030099956103041
143,65,124.1975863871198,6,downwind,1520,0.32755946937555835
143,65,124.1975863871198,6,crosswind,7684,0.1787611404084104
143,65,124.1975863871198,6,upwind,2452,0.05599995455903083
143,65,124.1975863871198,12,downwind,1516,0.2648879517764454
143,65,124.1975863871198,12,crosswind,7681,0.14000700343234462
143,65,124.1975863871198,12,upwind,2454,0.06139607686394292
143,65,124.1975863871198,24,downwind,1517,0.15144194895991236
143,65,124.1975863871198,24,crosswind,7677,0.07129044214805959
