feature,lead_hour,distance_bin,bearing_source_to_target,edges,median_cross_r,median_partial_r,q25_partial_r,q75_partial_r
pbl,3,100-200,N,189,0.4601103390613847,0.05390737031437029,0.035442479126991354,0.08056337352987536
pbl,3,100-200,NE,176,0.49527402645899965,0.07877843430662401,0.060192394781761395,0.12145583778061528
pbl,3,100-200,E,178,0.5180937379674878,0.10168500681938594,0.08328264878831032,0.12179178707634257
pbl,3,100-200,SE,167,0.4950525666007273,0.10931842074734492,0.0894407873049948,0.13076490407936148
pbl,3,100-200,S,189,0.5004730987785474,0.12060572588058624,0.09668978765017168,0.15659238934209588
pbl,3,100-200,SW,176,0.5018639705921694,0.09485581213608452,0.06450816008077796,0.13339222891251584
pbl,3,100-200,W,178,0.4849620426610296,0.08491380447075521,0.0513776953807433,0.10773525906021142
pbl,3,100-200,NW,167,0.4553305784803386,0.07419891598908655,0.03267100775917016,0.09978957319847225
pbl,3,200-400,N,528,0.32037369090104406,0.03881697270706273,0.02168583648920235,0.05630381215397742
pbl,3,200-400,NE,525,0.38042091766776187,0.05698415823045011,0.030211484468516417,0.08309017378127632
pbl,3,200-400,E,536,0.40935184365885346,0.08669093733124741,0.06384059694474793,0.11228260129144386
pbl,3,200-400,SE,526,0.35798379824037396,0.08714683060978097,0.0662437043484432,0.10840428610429022
pbl,3,200-400,S,528,0.3615846931040768,0.09685880659147286,0.07293053840809212,0.1206985518644412
pbl,3,200-400,SW,525,0.3965894929330233,0.08977488026740321,0.062297196311330606,0.12229534009122335
pbl,3,200-400,W,536,0.3741787333966672,0.06892306635853179,0.03873321673000307,0.09671049143637972
pbl,3,200-400,NW,526,0.3192869691140806,0.04915502626516423,0.028257562088105814,0.0744212435002646
pbl,3,400-800,N,1616,0.17498743562492075,0.018496573230364684,0.005805073297773914,0.03220264546505928
pbl,3,400-800,NE,1311,0.23273883661876477,0.026624323798123226,0.010379017759535987,0.049330457860443315
pbl,3,400-800,E,1564,0.2451564244553941,0.0468279311225554,0.027043537221065082,0.06666550775324613
pbl,3,400-800,SE,1493,0.1819037415878891,0.04105472983179315,0.022776413189368672,0.06292194115298758
pbl,3,400-800,S,1616,0.20546241194050519,0.055471384138563576,0.03422232873856574,0.08885058387676045
pbl,3,400-800,SW,1311,0.24921200281270098,0.06414295972467833,0.041690368120138994,0.09052784813185326
pbl,3,400-800,W,1564,0.23332677359197057,0.05263310151425551,0.032180594339330806,0.0715778971707922
pbl,3,400-800,NW,1493,0.1593658658698009,0.024718142010224098,0.009377924976711296,0.039848865558497176
pbl,3,800-1600,N,1293,0.0696797416576811,0.007335850914590031,-0.0035783514148577168,0.016559592804940577
pbl,3,800-1600,NE,1807,0.09095559744583963,0.016732656229706443,0.0072721445690480686,0.025290209160889046
pbl,3,800-1600,E,2485,0.07879410355475644,0.008186716640821441,-0.006979637479097357,0.022940870325042283
pbl,3,800-1600,SE,1777,0.0393096432492901,-0.00646541128262133,-0.024616510421203098,0.013814581694215913
pbl,3,800-1600,S,1293,0.09221796383115642,0.03687979688946569,0.01350448529452604,0.05969331734397723
pbl,3,800-1600,SW,1807,0.1041542435168305,0.0368468139685666,0.022685081169856854,0.05992168815840735
pbl,3,800-1600,W,2485,0.09660927942389375,0.034276846376269626,0.01518017378870559,0.04984731494309502
pbl,3,800-1600,NW,1777,0.04867912963525064,0.010684024761041428,-0.004080494582433381,0.022622987152984924
pbl,3,>=1600,NE,227,0.06655137574042044,0.028808065886302192,0.014656315728619926,0.037078192286319644
pbl,3,>=1600,E,91,0.07752947227616346,0.008653328801922848,-0.045714289242339924,0.01816677594097047
pbl,3,>=1600,SE,86,-0.04242977588287872,-0.0438619140460582,-0.050269720274174964,-0.03251515732479675
pbl,3,>=1600,SW,227,0.06339305002517098,0.02816035750134153,0.01695662638069686,0.04262600076068561
pbl,3,>=1600,W,91,0.08296939201817809,0.031780787325914446,0.018169568794932575,0.039826204631551704
pbl,3,>=1600,NW,86,-0.013509756427298297,-0.0039924998377140145,-0.012155119155759602,0.003151320156519247
pbl,6,<50,N,16,0.2933905179760846,0.027514907052047084,-0.015061793078542551,0.0685011026600385
pbl,6,<50,NE,11,0.3228277194191204,0.045856547640225585,0.03531777483877795,0.08374710505364978
pbl,6,<50,E,12,0.29556402049297315,0.020935673870403102,-0.06874139583290104,0.028321419067184973
pbl,6,<50,SE,11,0.2998791572732585,0.02400057097942489,-0.03597369362851354,0.07319698227975664
pbl,6,<50,S,16,0.29702095893338676,0.009146511731444412,-0.038866076263749,0.04421118696996784
pbl,6,<50,SW,11,0.31568201000840085,0.0010031217306110346,-0.022051501522136432,0.015849854024142802
pbl,6,<50,W,12,0.2882429861517787,0.03283430123989403,0.019077974842784135,0.13315984804704328
pbl,6,<50,NW,11,0.2758944413138921,0.03511149736484134,-0.022709505618895336,0.10951200268496077
pbl,6,50-100,N,51,0.2532200640269222,0.022700296936705344,-0.0013351702442036993,0.055256125338319084
pbl,6,50-100,NE,53,0.27245229620288286,0.03875049375908247,0.017075910244690545,0.06034896223611793
pbl,6,50-100,E,49,0.2591446480055659,0.04172097822278288,0.019314583708980163,0.0788279109767548
pbl,6,50-100,SE,58,0.2873104714802902,0.04535987932512917,0.031697054688847766,0.07045669924243193
pbl,6,50-100,S,51,0.26502195886333013,0.039525511655403536,0.013170917993452429,0.09071536852355445
pbl,6,50-100,SW,53,0.2625724022085777,0.03258904822822049,0.006081114782099872,0.06215695523954504
pbl,6,50-100,W,49,0.2522851580143408,0.03068416609419992,-0.00887085893226027,0.06121091668086158
pbl,6,50-100,NW,58,0.26012061758117344,0.03230823867866019,0.002961527408684752,0.04903374958097112
pbl,6,100-200,N,189,0.21426705798003018,0.018875479093355206,0.0024500691452516753,0.04695867741213934
pbl,6,100-200,NE,176,0.23580303460374816,0.040785108578395894,0.015882926966784422,0.06453603007749774
pbl,6,100-200,E,178,0.2513468749709245,0.051491203063749186,0.024443784407202317,0.07217756771314067
pbl,6,100-200,SE,167,0.24691391248864203,0.06066602209842356,0.034429930765155686,0.07557698258933662
pbl,6,100-200,S,189,0.24635534990987515,0.06386548341919017,0.038588472110553614,0.09533655967332196
pbl,6,100-200,SW,176,0.24034906233947437,0.038794502627221464,0.010607531583387253,0.08131277932950229
pbl,6,100-200,W,178,0.2254936237912259,0.03641044929844019,0.008886523094109,0.06493006607422384
pbl,6,100-200,NW,167,0.20989859794969912,0.03477257466472085,0.0018938980674789601,0.06511462506892399
pbl,6,200-400,N,528,0.1476390860773229,0.016894732370173027,-4.0577852961102344e-05,0.03568488021739669
pbl,6,200-400,NE,525,0.18133675677888123,0.027388066194126426,0.0065034853488458964,0.04751429174776715
pbl,6,200-400,E,536,0.2077537597626961,0.05045759781531089,0.03033469757043904,0.06778006296167757
pbl,6,200-400,SE,526,0.1894533579293442,0.05597571384290444,0.04118384688649912,0.07354138719253442
pbl,6,200-400,S,528,0.18428659720760732,0.06073240260459917,0.039865221224442665,0.0837383911939375
pbl,6,200-400,SW,525,0.18371788946085207,0.041237984171850886,0.022298560964339742,0.07723382328681404
pbl,6,200-400,W,536,0.16960374188458915,0.031657392331388326,0.010606899157799816,0.05728508529607913
pbl,6,200-400,NW,526,0.1431211578992143,0.022446898829059987,0.0018419416224425994,0.04706051737201349
pbl,6,400-800,N,1616,0.07763343436399532,0.0070134825430182395,-0.005399836088276367,0.021666188230926166
pbl,6,400-800,NE,1311,0.11919410030867136,0.01076516092458353,-0.0024613081142327224,0.029758018938131302
pbl,6,400-800,E,1564,0.14599123953949317,0.03371852433245387,0.014269610054141825,0.05696829027332707
pbl,6,400-800,SE,1493,0.1029877816854223,0.03135244429881035,0.009538024652685589,0.05379126708414606
pbl,6,400-800,S,1616,0.11377722356349414,0.04441439045700614,0.017432731839921677,0.08368054090759541
pbl,6,400-800,SW,1311,0.12440350292743946,0.03722670915305044,0.017034038237412747,0.0635410905531441
pbl,6,400-800,W,1564,0.10921163275635187,0.029412093400483313,0.011603583636703921,0.05034177567877815
pbl,6,400-800,NW,1493,0.06787505019688801,0.011025961605620126,-0.0009467048363288849,0.022435896012814947
pbl,6,800-1600,N,1293,0.04105684120674697,0.010581329826802535,-0.004154864906273195,0.024010985847841008
pbl,6,800-1600,NE,1807,0.050548287465552184,0.01548283426686731,0.004218014166427555,0.02798758908289443
pbl,6,800-1600,E,2485,0.041002092353935794,0.006875026483499073,-0.012349618874446541,0.02238151377120537
pbl,6,800-1600,SE,1777,0.01732900199169637,-0.003987870415221327,-0.02547266257470465,0.02314083414514024
pbl,6,800-1600,S,1293,0.0690540967602562,0.03964105798176162,0.011924748356581267,0.07779318482769865
pbl,6,800-1600,SW,1807,0.05462602624008413,0.03169588504405653,0.017731164390784447,0.05553611691108449
pbl,6,800-1600,W,2485,0.0493682508978834,0.0254296744756047,-0.005052343226958676,0.043209606509956616
pbl,6,800-1600,NW,1777,0.013318685929153532,-0.0032953121837849117,-0.018031510715968934,0.011194588415994201
pbl,6,>=1600,NE,227,0.06490204383898279,0.03705126121956897,0.02024203216773697,0.05017476544026955
pbl,6,>=1600,E,91,0.03800869934884888,-0.004013551247390834,-0.04254080394538863,0.01995107512818945
pbl,6,>=1600,SE,86,-0.051004147572989184,-0.04618977605210507,-0.05771065346356101,-0.028671085749091167
pbl,6,>=1600,SW,227,0.048365394016694076,0.0378336002845203,0.02373366162964502,0.05585014601379898
pbl,6,>=1600,W,91,0.043666553869644624,0.031147093707722454,-0.007987895955301371,0.04736241080008201
pbl,6,>=1600,NW,86,-0.029284564495612328,-0.02400255644808897,-0.031446815831937515,-0.014408450719923745
pbl,12,<50,N,16,0.13648117700773651,0.015161585517736264,-0.01786751865833405,0.05439980756481152
pbl,12,<50,NE,11,0.13758727849097308,0.02086852291272102,0.010174784061762162,0.06346154542658579
pbl,12,<50,E,12,0.126307772947509,-0.0029089900418885787,-0.07766180216477142,0.014308787451641018
pbl,12,<50,SE,11,0.1360048895383914,0.004046881608254233,-0.019122055615366895,0.04464245202537452
pbl,12,<50,S,16,0.1363398336489157,-0.000455426872730928,-0.04438170284421903,0.03433505882829678
pbl,12,<50,SW,11,0.1427059821268327,-0.012783534820651794,-0.019720222995768047,0.008014851182301313
pbl,12,<50,W,12,0.12541174940002028,0.026873163511637946,0.0054321357043015505,0.09708302226895948
pbl,12,<50,NW,11,0.1232661243469206,0.01481480484605577,-0.026677824577737985,0.058490573646282115
pbl,12,50-100,N,51,0.11270656194009873,0.005777518724660232,-0.012962883441764357,0.03198083459740239
pbl,12,50-100,NE,53,0.1120364411579655,0.010879106365918389,-0.001218238177615625,0.04626472511775527
pbl,12,50-100,E,49,0.09707174198286136,0.00460620639763152,-0.018556546894198216,0.028880136693589797
pbl,12,50-100,SE,58,0.11915611029250305,0.01772901395335516,-0.01674042819891547,0.04233032842272939
pbl,12,50-100,S,51,0.09426167471820183,0.013052941518135942,-0.016734585847635416,0.04726249245984267
pbl,12,50-100,SW,53,0.09751542004623279,0.0036821300269599213,-0.014549568389668002,0.0402121123361876
pbl,12,50-100,W,49,0.08582012126467772,0.01151209837948295,-0.011369989369797355,0.056453057608914274
pbl,12,50-100,NW,58,0.10657315436080175,0.011522519348679828,-0.0023785190762062422,0.0372812151283157
pbl,12,100-200,N,189,0.08368091658771452,0.011025976269210544,-0.0027033940632472386,0.0343240143699574
pbl,12,100-200,NE,176,0.0974667318273466,0.01454601398541299,-0.00283685045073071,0.03792907591751837
pbl,12,100-200,E,178,0.09006570338391214,0.012437883561655564,-0.016007971263558598,0.029979819426347
pbl,12,100-200,SE,167,0.08902584158651908,0.00588033901896889,-0.014364991684519582,0.032384560737421714
pbl,12,100-200,S,189,0.08821036316750659,0.01651353517675423,-0.004560604229719143,0.048713575187129654
pbl,12,100-200,SW,176,0.08622872289050042,0.013882119279722998,-0.012222849494802256,0.046117909971458496
pbl,12,100-200,W,178,0.08220619172632879,0.027856015835097878,-0.0024112934404973397,0.05179020878063658
pbl,12,100-200,NW,167,0.0809238524992321,0.025828258850206714,-0.004430346739527125,0.049649967840158044
pbl,12,200-400,N,528,0.05105614505073966,0.00914355764657963,-0.007907480019172465,0.03437651974177642
pbl,12,200-400,NE,525,0.06417775728880773,0.007493294000573124,-0.007551890782327162,0.0322958927537943
pbl,12,200-400,E,536,0.08107841046577344,0.01621429446557394,-0.002928028658813789,0.036416461473254634
pbl,12,200-400,SE,526,0.07394236099848818,0.020577916912845426,0.002970331350387257,0.037701292055441746
pbl,12,200-400,S,528,0.06369687896449128,0.021455624261342787,-0.0006849998567001877,0.0495093358840402
pbl,12,200-400,SW,525,0.057140093703206496,0.015765626938604626,-0.004308119164381745,0.04474959934015325
pbl,12,200-400,W,536,0.05507853889672847,0.02031922296755654,-0.004736671383426473,0.045996670173620316
pbl,12,200-400,NW,526,0.0526245280775141,0.02150999032246357,-0.006190738670006566,0.041976407754122244
pbl,12,400-800,N,1616,0.03535935036373116,0.010542170301101286,-0.0067957453277167285,0.03010246535204411
pbl,12,400-800,NE,1311,0.042038411054534944,0.005956981474548174,-0.010135904721084815,0.02334657934017164
pbl,12,400-800,E,1564,0.07431651278437651,0.02663693520394861,0.004321654274026683,0.053635943400056306
pbl,12,400-800,SE,1493,0.05177094668935651,0.020849487579812916,0.004084931960406416,0.04164727971492503
pbl,12,400-800,S,1616,0.049631225995194504,0.02560134430256692,5.1186577496045146e-05,0.06454028673078092
pbl,12,400-800,SW,1311,0.038980837044473665,0.017623590822316987,-0.0006181015824041868,0.041698310634057725
pbl,12,400-800,W,1564,0.03686874700732945,0.02028890794798318,-0.0019390133427637686,0.04334967305570556
pbl,12,400-800,NW,1493,0.020928407284975137,0.012553360296256182,-0.006872877262419895,0.028660982706324653
pbl,12,800-1600,N,1293,0.026069363887108364,0.012414641371039096,-0.005619835696175252,0.028267236550582064
pbl,12,800-1600,NE,1807,0.03496596361988836,0.021392600751446226,0.005991755032273765,0.036710139364696484
pbl,12,800-1600,E,2485,0.02666940442524668,0.012441039400690261,-0.005052727131286888,0.03005837457875351
pbl,12,800-1600,SE,1777,0.023395776370329708,0.01276352863077041,-0.006613339004756674,0.03825099748657187
pbl,12,800-1600,S,1293,0.05606106753076058,0.04216488888434619,0.011084868138193413,0.08904718528726033
pbl,12,800-1600,SW,1807,0.027425396286474304,0.023535288211502907,0.00796812397146027,0.04790769487911389
pbl,12,800-1600,W,2485,0.02107992023694605,0.01831810874008561,-0.010726326524290926,0.04235915004226845
pbl,12,800-1600,NW,1777,-0.005765003298026914,-0.010007916527490631,-0.024109494081590625,0.006565573259483294
pbl,12,>=1600,NE,227,0.06239965377530692,0.043844353991304603,0.02507253503593778,0.06375269684035624
pbl,12,>=1600,E,91,0.014026456546658014,-0.006403778848226193,-0.02376352057666585,0.022914850849435384
pbl,12,>=1600,SE,86,-0.030922669952276063,-0.02774967429215543,-0.03924774733739445,-0.0075810156935791784
pbl,12,>=1600,SW,227,0.03543275435036753,0.03676169437707814,0.022076959818392382,0.05604362893586362
pbl,12,>=1600,W,91,0.03257417243943137,0.036797125680858946,-0.025940496138314492,0.056191819715254984
pbl,12,>=1600,NW,86,-0.038370374506746345,-0.037669471422862026,-0.04754699091230082,-0.02550451657055958
pbl,24,<50,N,16,0.3669064151586915,0.035681059878120425,0.026772749723790647,0.04671968365302322
pbl,24,<50,NE,11,0.34480577017335495,0.03502492704398394,0.010462416534466851,0.05062502531667716
pbl,24,<50,E,12,0.35643549594185897,0.056388624442654994,0.03568078854084369,0.07452657649629842
pbl,24,<50,SE,11,0.3704356941015659,0.06910297943177504,0.05872409667903061,0.09290588718982659
pbl,24,<50,S,16,0.3662191725253736,0.015173427764735497,-0.0032988085495697854,0.04046939967521632
pbl,24,<50,SW,11,0.3441392004580084,0.038622418975853126,0.031594185403449423,0.05917163476394335
pbl,24,<50,W,12,0.3377500093671473,0.0037665264031753643,-0.0005312837309342877,0.011233332578849635
pbl,24,<50,NW,11,0.35738589688206684,0.01032302661313388,-0.007379641450770601,0.02214807729489599
pbl,24,50-100,N,51,0.31729158164736715,0.026167018055825674,0.00014700814416747517,0.056606117569586716
pbl,24,50-100,NE,53,0.34802907620814433,0.06763542156533499,0.03168284476105639,0.08586882347947926
pbl,24,50-100,E,49,0.35382172229774556,0.0912418241244393,0.06214953813115962,0.11091423649967673
pbl,24,50-100,SE,58,0.3613702812711757,0.09883619948933747,0.061757491639066985,0.1281026345608276
pbl,24,50-100,S,51,0.346062396096844,0.08051582708559436,0.046737313502124345,0.10994536311065486
pbl,24,50-100,SW,53,0.3466015119985036,0.04421161339176442,0.026806769454339064,0.08089318730598274
pbl,24,50-100,W,49,0.31510207014871466,0.025584294893691625,0.003525409097383763,0.050492849138278374
pbl,24,50-100,NW,58,0.3215994062063383,0.02482237752175656,-0.0041679862468155,0.04769406068245377
pbl,24,100-200,N,189,0.2757211262797924,0.04183999412073002,0.018072270246192536,0.06000090018381854
pbl,24,100-200,NE,176,0.3139520501949118,0.08222593407104611,0.05680406706896576,0.10309681752754984
pbl,24,100-200,E,178,0.34615844381772376,0.12657244168459986,0.10135529755292069,0.15113320512378636
pbl,24,100-200,SE,167,0.36299090786803906,0.1459498091318125,0.11256780632973046,0.16630673509608557
pbl,24,100-200,S,189,0.3341823810041629,0.11439517300487155,0.08190247661650549,0.14174551693328905
pbl,24,100-200,SW,176,0.3092355592511292,0.06533117892602236,0.036168758597016654,0.0953028244203046
pbl,24,100-200,W,178,0.29312428672439084,0.028762418835850633,0.008131631746414118,0.05043664015525397
pbl,24,100-200,NW,167,0.2715321739447273,0.021333215790310795,0.0039645789183860355,0.038768382175733404
pbl,24,200-400,N,528,0.18534041325299783,0.023792526168955715,0.0024290525326796045,0.04664839654055598
pbl,24,200-400,NE,525,0.2480662318135937,0.07820706287796722,0.05363117764516466,0.10399905285041916
pbl,24,200-400,E,536,0.3195236012829177,0.1555068422690356,0.12489851647965802,0.19208477185712153
pbl,24,200-400,SE,526,0.33086437690087667,0.1773144857177542,0.14415486561593896,0.2013481926985506
pbl,24,200-400,S,528,0.28881853183303346,0.13071097996744319,0.10050886702026829,0.1642810255604032
pbl,24,200-400,SW,525,0.26697827093521603,0.07811443934365389,0.04420224529976697,0.11366319680349303
pbl,24,200-400,W,536,0.2258568706803174,0.026949062944508335,0.00952633486098006,0.0501609167132704
pbl,24,200-400,NW,526,0.181314979126317,0.01502862279411756,-0.005172830398831775,0.031363638392789994
pbl,24,400-800,N,1616,0.08891717465752999,0.0055036086973951435,-0.016581797927353637,0.02588007441555549
pbl,24,400-800,NE,1311,0.17112557069730697,0.06601848702833488,0.030861099970925416,0.10611168551499814
pbl,24,400-800,E,1564,0.2804411798165727,0.18828424705922103,0.1509839289723237,0.22601125534171537
pbl,24,400-800,SE,1493,0.25741053231061345,0.1856713726779215,0.160329574815822,0.20991185121685121
pbl,24,400-800,S,1616,0.20505247867792648,0.12167051629531361,0.09324799352286081,0.14721053785383142
pbl,24,400-800,SW,1311,0.16982036803983946,0.06224086298365457,0.03131298823890487,0.09447797625518535
pbl,24,400-800,W,1564,0.1330891329659642,0.01769172457441339,-0.0004552210052738181,0.03846619103022669
pbl,24,400-800,NW,1493,0.07726823614008074,-0.0038608952820416084,-0.018425055703792985,0.010645431723644504
pbl,24,800-1600,N,1293,0.013523040887283904,-0.02271672959313328,-0.03821819179308451,-0.004660510210467778
pbl,24,800-1600,NE,1807,0.07027785366183043,0.028944291140863426,0.00486945454692663,0.06311185479266772
pbl,24,800-1600,E,2485,0.17691999632948802,0.14601686385469204,0.11386859404704247,0.18526596758439162
pbl,24,800-1600,SE,1777,0.15570913282700036,0.13932286814218958,0.1087689599560345,0.17463333957012678
pbl,24,800-1600,S,1293,0.13249706030527644,0.09804045598953116,0.07155374058194083,0.12753307232906252
pbl,24,800-1600,SW,1807,0.07942987499998615,0.03218597255775356,0.010077581474268826,0.05731981587518995
pbl,24,800-1600,W,2485,0.06219154568105332,0.022297716432039174,0.0030521057923220555,0.039478618178393855
pbl,24,800-1600,NW,1777,0.015629006300555227,-0.007163110547051133,-0.023040939306445574,0.0068072058185429584
pbl,24,>=1600,NE,227,0.05831025018821204,0.038918402638947025,0.010926511335767048,0.07569394695541631
pbl,24,>=1600,E,91,0.11838339547885819,0.09059924188922307,0.07259632944624039,0.12271491799875792
pbl,24,>=1600,SE,86,0.05812360235698963,0.06930871021131946,0.05156622286795405,0.08412717200067465
pbl,24,>=1600,SW,227,0.03534554475582717,0.015156715203625272,-0.004949770742978664,0.038732932644918255
pbl,24,>=1600,W,91,0.04943351367456521,0.025603428777225056,0.005821690302434005,0.05023967997068557
pbl,24,>=1600,NW,86,-0.013348142984359376,-0.008867791350010281,-0.01948735061542821,0.001566665616110436
pbl,0,<50,all,50,0.9500299660228761,,,
pbl,0,50-100,all,211,0.8643036066578496,,,
pbl,0,100-200,all,710,0.7287429371788035,,,
pbl,0,200-400,all,2115,0.5277867145608945,,,
pbl,0,400-800,all,5984,0.29134725872991996,,,
pbl,0,800-1600,all,7362,0.10769661826262453,,,
pbl,0,>=1600,all,404,0.05693173344307774,,,
