source_index,source,target_index,target,distance_km,lead_hour,wind_regime,partial_r_control_target_pm,partial_r_control_target_and_regional_pm,partial_r_add_future_target_weather_controls
120,Shuozhou,13,Taiyuan,166.46715909433107,3,upwind,0.06466926370355953,0.05236628058174326,0.04765602056219038
121,Jinzhong,13,Taiyuan,25.14477798086572,6,downwind,0.058862671404325176,0.04602291770202582,0.04184848563834304
121,Jinzhong,13,Taiyuan,25.14477798086572,6,crosswind,0.035921360495541815,0.023860428796852223,0.021977896019767608
121,Jinzhong,13,Taiyuan,25.14477798086572,6,upwind,-0.016527536215259524,-0.032782476824688406,-0.03908096420873255
123,Xinzhou,13,Taiyuan,69.92474975072733,6,downwind,0.12962323759365324,0.12205452834792564,0.11843856635283949
123,Xinzhou,13,Taiyuan,69.92474975072733,6,crosswind,0.1522269136814489,0.13592125122322277,0.10318539520062449
123,Xinzhou,13,Taiyuan,69.92474975072733,6,upwind,0.1281700042436151,0.1158276691438259,0.0985728496997093
69,Yangquan,13,Taiyuan,92.48142303466751,6,downwind,0.18083211334492555,0.17212722389515142,0.1814574512053506
69,Yangquan,13,Taiyuan,92.48142303466751,6,crosswind,-0.008033634896755843,-0.01960914255174913,-0.03994938868219564
69,Yangquan,13,Taiyuan,92.48142303466751,6,upwind,0.07366368902757378,0.06062701975638705,0.037926425752700416
124,Lu:liang,13,Taiyuan,125.81051194014195,6,downwind,0.13082783999780923,0.12156936632071537,0.10581103552587923
124,Lu:liang,13,Taiyuan,125.81051194014195,6,crosswind,0.17900195368897004,0.17053059907543536,0.14900357496244432
124,Lu:liang,13,Taiyuan,125.81051194014195,6,upwind,0.11279487224882398,0.10851508215107154,0.09625918663104058
120,Shuozhou,13,Taiyuan,166.46715909433107,6,downwind,0.24271926852277792,0.24430483985080845,0.21391524590796807
120,Shuozhou,13,Taiyuan,166.46715909433107,6,crosswind,0.2130286450032498,0.20418297563982182,0.14755361732180935
120,Shuozhou,13,Taiyuan,166.46715909433107,6,upwind,0.08829103078103172,0.07224519697501659,0.06894685287452075
121,Jinzhong,13,Taiyuan,25.14477798086572,12,downwind,0.010492816154088225,-0.003155859991145474,-0.00960960147058511
121,Jinzhong,13,Taiyuan,25.14477798086572,12,crosswind,0.011804042402922498,-0.006746983107982271,-0.010193100859329346
121,Jinzhong,13,Taiyuan,25.14477798086572,12,upwind,-0.050712691741396115,-0.06303949036194906,-0.06722204366114169
123,Xinzhou,13,Taiyuan,69.92474975072733,12,downwind,0.11573303758897595,0.10531555964639201,0.09068135990348417
123,Xinzhou,13,Taiyuan,69.92474975072733,12,crosswind,0.13214098176901526,0.11818721470090085,0.08234383888582925
123,Xinzhou,13,Taiyuan,69.92474975072733,12,upwind,0.10934247597244565,0.09219228578365588,0.058064709935229386
69,Yangquan,13,Taiyuan,92.48142303466751,12,downwind,0.15454343200387397,0.14675602758404904,0.1455357038560509
69,Yangquan,13,Taiyuan,92.48142303466751,12,crosswind,0.02130867673601252,0.010085935671690954,0.010485558115333648
69,Yangquan,13,Taiyuan,92.48142303466751,12,upwind,0.032982684950117656,0.01646890720166261,-0.0033836148823581944
124,Lu:liang,13,Taiyuan,125.81051194014195,12,downwind,0.10534556616472412,0.09529071998715216,0.06970337940813263
124,Lu:liang,13,Taiyuan,125.81051194014195,12,crosswind,0.19052751968551895,0.18263873377395512,0.14667329725414402
124,Lu:liang,13,Taiyuan,125.81051194014195,12,upwind,0.1185603754417051,0.11356751733665502,0.11528910096458679
120,Shuozhou,13,Taiyuan,166.46715909433107,12,downwind,0.17431594795265626,0.1774364255529056,0.1589779331723535
120,Shuozhou,13,Taiyuan,166.46715909433107,12,crosswind,0.21158364228760926,0.20216367318258935,0.14727463703590804
120,Shuozhou,13,Taiyuan,166.46715909433107,12,upwind,0.10258941077235766,0.08407263213323518,0.07912714808885872
121,Jinzhong,13,Taiyuan,25.14477798086572,24,downwind,-0.018998376243463094,-0.029058788831168043,-0.021095407839631146
121,Jinzhong,13,Taiyuan,25.14477798086572,24,crosswind,-0.03010430181993571,-0.04518479291056449,-0.05365978280255797
121,Jinzhong,13,Taiyuan,25.14477798086572,24,upwind,-0.05444980820709817,-0.067709895481379,-0.06523544796017935
123,Xinzhou,13,Taiyuan,69.92474975072733,24,downwind,0.06602660923345781,0.05428059552824611,0.04945257580760233
123,Xinzhou,13,Taiyuan,69.92474975072733,24,crosswind,0.1085101510172615,0.09363676110378252,0.05882410654338088
123,Xinzhou,13,Taiyuan,69.92474975072733,24,upwind,0.04944431228240923,0.039575895963046635,-0.01340207726834919
69,Yangquan,13,Taiyuan,92.48142303466751,24,downwind,0.05041321246591463,0.048102831413351484,0.04637689333291987
69,Yangquan,13,Taiyuan,92.48142303466751,24,crosswind,-0.011178432015884596,-0.020980157381243796,-0.029556864708435673
69,Yangquan,13,Taiyuan,92.48142303466751,24,upwind,0.01407384551859945,-0.004208712544858945,-0.02983798784951312
124,Lu:liang,13,Taiyuan,125.81051194014195,24,downwind,0.069795766042989,0.06452906765976922,0.05096439975203385
124,Lu:liang,13,Taiyuan,125.81051194014195,24,crosswind,0.16091719870553586,0.15104533314300123,0.11653715601326486
124,Lu:liang,13,Taiyuan,125.81051194014195,24,upwind,0.04814323293760623,0.04529635422617532,0.05625939749570159
120,Shuozhou,13,Taiyuan,166.46715909433107,24,downwind,0.13971959757963637,0.14023472444305315,0.12822260845200562
120,Shuozhou,13,Taiyuan,166.46715909433107,24,crosswind,0.14023383570203568,0.12987671868704034,0.08491754206803669
120,Shuozhou,13,Taiyuan,166.46715909433107,24,upwind,0.12380874637263613,0.11569597863502895,0.10195730353322302
127,Wulanchabu,14,Huhehaote,124.67885910010824,3,downwind,0.09800310646831682,0.0982812497386939,0.11492471118241566
127,Wulanchabu,14,Huhehaote,124.67885910010824,3,crosswind,0.07676163988103282,0.08340029711668687,0.09411672933057479
127,Wulanchabu,14,Huhehaote,124.67885910010824,3,upwind,0.04296119185389107,0.03424659060847254,0.03157602432658526
50,Baotou,14,Huhehaote,149.5963205727849,3,downwind,0.21829178863622178,0.21332007721873997,0.21803578071278334
50,Baotou,14,Huhehaote,149.5963205727849,3,crosswind,0.17965873169817637,0.183351736734761,0.17272401691061984
50,Baotou,14,Huhehaote,149.5963205727849,3,upwind,0.13623682251828634,0.131485366339609,0.13339714818129386
66,Datong,14,Huhehaote,160.02868066527833,3,downwind,0.06183891268767574,0.05783099239532738,0.059931390294336764
66,Datong,14,Huhehaote,160.02868066527833,3,crosswind,0.04506797619436759,0.042869004596796795,0.049167472226920104
66,Datong,14,Huhehaote,160.02868066527833,3,upwind,-0.009218910298038946,-0.012650944658661914,-0.012236615092275808
120,Shuozhou,14,Huhehaote,175.17157763752772,3,downwind,0.07527348902171738,0.06985684851077399,0.06463381841531969
120,Shuozhou,14,Huhehaote,175.17157763752772,3,crosswind,0.002351895127399822,-0.00226804317267538,-0.010086655153623088
120,Shuozhou,14,Huhehaote,175.17157763752772,3,upwind,0.033510689317527736,0.03770070580932859,0.015581229319465437
51,Eerduosi,14,Huhehaote,192.16829805137087,3,downwind,0.16085924254902914,0.15731437846875543,0.15750625895672812
51,Eerduosi,14,Huhehaote,192.16829805137087,3,crosswind,0.04875864962431568,0.05301152636421914,0.051428449417854384
51,Eerduosi,14,Huhehaote,192.16829805137087,3,upwind,-0.028999509475116158,-0.028972384876872193,-0.029224716657778683
127,Wulanchabu,14,Huhehaote,124.67885910010824,6,downwind,0.10967391713113474,0.10941666001875099,0.11624645658996155
127,Wulanchabu,14,Huhehaote,124.67885910010824,6,crosswind,0.07199915751888275,0.07896406118886815,0.0736370275784966
127,Wulanchabu,14,Huhehaote,124.67885910010824,6,upwind,0.06003987552714054,0.04903600081969437,0.04630081428752463
50,Baotou,14,Huhehaote,149.5963205727849,6,downwind,0.2073681653529723,0.1986887123998427,0.21200064397858903
50,Baotou,14,Huhehaote,149.5963205727849,6,crosswind,0.19426434601361914,0.19965969032770362,0.1980563669992243
50,Baotou,14,Huhehaote,149.5963205727849,6,upwind,0.1521061379418728,0.1484522738857927,0.15802562584287277
66,Datong,14,Huhehaote,160.02868066527833,6,downwind,0.06846042220209594,0.06367911641434344,0.062295586935966
66,Datong,14,Huhehaote,160.02868066527833,6,crosswind,0.06280084403274162,0.05947199838625354,0.0632738992821895
66,Datong,14,Huhehaote,160.02868066527833,6,upwind,0.007713663355890768,0.0028563472454932386,0.0023390760102239504
120,Shuozhou,14,Huhehaote,175.17157763752772,6,downwind,0.07954920586722837,0.07400903390985847,0.07285354899948868
120,Shuozhou,14,Huhehaote,175.17157763752772,6,crosswind,0.029073457534117966,0.020330970942140893,0.007756121854673411
120,Shuozhou,14,Huhehaote,175.17157763752772,6,upwind,0.026020304978920984,0.03296571166907842,0.015395031519155757
51,Eerduosi,14,Huhehaote,192.16829805137087,6,downwind,0.19711096605400838,0.1926729125893777,0.19759052881808076
51,Eerduosi,14,Huhehaote,192.16829805137087,6,crosswind,0.06691259455911279,0.0715002906534946,0.07932645165831176
51,Eerduosi,14,Huhehaote,192.16829805137087,6,upwind,-0.04626579780977231,-0.04568987488514585,-0.0397870412700804
127,Wulanchabu,14,Huhehaote,124.67885910010824,12,downwind,0.04363868579079695,0.047314801108728516,0.027478998407863175
127,Wulanchabu,14,Huhehaote,124.67885910010824,12,crosswind,0.07197887431346968,0.08381298258982166,0.06896510613199397
127,Wulanchabu,14,Huhehaote,124.67885910010824,12,upwind,0.029526804150917046,0.01755588600704523,0.012079378611935044
50,Baotou,14,Huhehaote,149.5963205727849,12,downwind,0.12482228636043746,0.11589738431163742,0.1309729906563597
50,Baotou,14,Huhehaote,149.5963205727849,12,crosswind,0.21402954395550813,0.2200191881913346,0.22820162445522307
50,Baotou,14,Huhehaote,149.5963205727849,12,upwind,0.16678731049491965,0.1676055103110727,0.16660344893645856
66,Datong,14,Huhehaote,160.02868066527833,12,downwind,0.06713019286634225,0.06236005857579579,0.05212549165235263
66,Datong,14,Huhehaote,160.02868066527833,12,crosswind,0.04819838512572802,0.04548641570603127,0.043328346400258136
66,Datong,14,Huhehaote,160.02868066527833,12,upwind,0.01253109969250607,0.006870667287541628,0.004859282058292047
120,Shuozhou,14,Huhehaote,175.17157763752772,12,downwind,0.07464947416140266,0.06976179789936378,0.06033281105819685
120,Shuozhou,14,Huhehaote,175.17157763752772,12,crosswind,0.07088184686155656,0.0616655787787693,0.045630630384978124
120,Shuozhou,14,Huhehaote,175.17157763752772,12,upwind,0.0008777425679279511,0.008956879094307495,-0.007963134914580856
51,Eerduosi,14,Huhehaote,192.16829805137087,12,downwind,0.15332312073051643,0.14790909702171226,0.14579389506055318
51,Eerduosi,14,Huhehaote,192.16829805137087,12,crosswind,0.07581105918627608,0.08173873849381103,0.09624743661925078
51,Eerduosi,14,Huhehaote,192.16829805137087,12,upwind,-0.054265718910087246,-0.04893482588700625,-0.05140803253953575
127,Wulanchabu,14,Huhehaote,124.67885910010824,24,downwind,0.015094911819357158,0.019901880499382428,0.005427557279601358
127,Wulanchabu,14,Huhehaote,124.67885910010824,24,crosswind,0.006997808534877342,0.013546970161634498,-0.0015648705138847695
127,Wulanchabu,14,Huhehaote,124.67885910010824,24,upwind,-0.018225276836794767,-0.030126998689668907,-0.047549346358793
50,Baotou,14,Huhehaote,149.5963205727849,24,downwind,0.009868026285126704,0.0029613671770821717,-0.0002042711382238521
50,Baotou,14,Huhehaote,149.5963205727849,24,crosswind,0.14502782261597247,0.1482178453761335,0.14669756200171222
50,Baotou,14,Huhehaote,149.5963205727849,24,upwind,0.13425894459184282,0.13439997387092414,0.11393324762986543
66,Datong,14,Huhehaote,160.02868066527833,24,downwind,0.0577574269463672,0.04920489932110564,0.03303154836372159
66,Datong,14,Huhehaote,160.02868066527833,24,crosswind,0.009622944275289463,0.007754738785240328,-0.005077001409278563
66,Datong,14,Huhehaote,160.02868066527833,24,upwind,-0.007943870056239647,-0.01358238603259162,-0.009360690886315776
120,Shuozhou,14,Huhehaote,175.17157763752772,24,downwind,0.08117411513885509,0.07582035492393045,0.059150612243346355
120,Shuozhou,14,Huhehaote,175.17157763752772,24,crosswind,0.08626763176973255,0.07882426558703531,0.06234062906765759
120,Shuozhou,14,Huhehaote,175.17157763752772,24,upwind,0.0017938120400621694,0.00705192697206439,0.012553282814890127
51,Eerduosi,14,Huhehaote,192.16829805137087,24,downwind,0.04704539930686779,0.041865225797861366,0.01813294251695338
51,Eerduosi,14,Huhehaote,192.16829805137087,24,crosswind,0.04198816527778913,0.04322255366418917,0.04552549054470847
51,Eerduosi,14,Huhehaote,192.16829805137087,24,upwind,-0.032149684770791824,-0.02341436369139984,-0.038194115536765286
103,Penglai,15,Dalian,147.81798199231417,3,downwind,0.2010721150889854,0.1759110157184607,0.1728944413973707
103,Penglai,15,Dalian,147.81798199231417,3,crosswind,0.053049897705383306,0.02202099739990223,0.009543658021966656
103,Penglai,15,Dalian,147.81798199231417,3,upwind,-0.017653476742267603,-0.038806689362780485,-0.04996952947023526
59,Yantai,15,Dalian,163.10150865199793,3,downwind,0.23930195575731542,0.20923706765984787,0.2063188561722168
59,Yantai,15,Dalian,163.10150865199793,3,crosswind,0.041761139549942886,0.01222445544121183,0.011361218433323047
59,Yantai,15,Dalian,163.10150865199793,3,upwind,-0.01889166809361641,-0.05517537253412688,-0.05719481340540015
4,Qinhuangdao,15,Dalian,204.75278013267882,3,downwind,0.31547232547972426,0.2798944947635163,0.2410054352199488
4,Qinhuangdao,15,Dalian,204.75278013267882,3,crosswind,0.15120745631883153,0.1409361872340651,0.10593202197055247
4,Qinhuangdao,15,Dalian,204.75278013267882,3,upwind,0.05550122208222044,0.04379651509180466,0.03841067995439461
104,Zhaoyuan,15,Dalian,206.41481531466343,3,downwind,0.16246280451636166,0.1326554469852354,0.13473378385746543
104,Zhaoyuan,15,Dalian,206.41481531466343,3,crosswind,0.04650296983705133,0.005601942167765954,-0.014143130818391216
104,Zhaoyuan,15,Dalian,206.41481531466343,3,upwind,-0.01775855620133824,-0.0453991751693198,-0.07325456895750146
52,Huludao,15,Dalian,208.30549573788826,3,downwind,0.27912132122616123,0.2706920184123495,0.21462904528124563
52,Huludao,15,Dalian,208.30549573788826,3,crosswind,0.12824821161072836,0.1096513931603148,0.09378937376733835
52,Huludao,15,Dalian,208.30549573788826,3,upwind,0.03769856980548878,0.015053767846676095,0.014933860387124718
103,Penglai,15,Dalian,147.81798199231417,6,downwind,0.2081032304409031,0.16716716421098057,0.16629628212703101
103,Penglai,15,Dalian,147.81798199231417,6,crosswind,0.1209759394085896,0.07619737337564095,0.051215819343816735
103,Penglai,15,Dalian,147.81798199231417,6,upwind,0.00866053743852599,-0.023184364177177307,-0.028040415658304688
59,Yantai,15,Dalian,163.10150865199793,6,downwind,0.2792221973704539,0.22955218013585013,0.22674827541656573
59,Yantai,15,Dalian,163.10150865199793,6,crosswind,0.07229626774725538,0.025101063893857887,0.02288431271495192
59,Yantai,15,Dalian,163.10150865199793,6,upwind,0.013008287591166645,-0.03589756818804202,-0.029750343001157243
4,Qinhuangdao,15,Dalian,204.75278013267882,6,downwind,0.3778242483303924,0.33337786452311724,0.2840015410053589
4,Qinhuangdao,15,Dalian,204.75278013267882,6,crosswind,0.18034502915764156,0.15664300586020272,0.12466701402407579
4,Qinhuangdao,15,Dalian,204.75278013267882,6,upwind,0.0462952759410691,0.029056925789548178,0.02871705348608148
104,Zhaoyuan,15,Dalian,206.41481531466343,6,downwind,0.18554912815320876,0.1368560454800224,0.14069148149265442
104,Zhaoyuan,15,Dalian,206.41481531466343,6,crosswind,0.09616639350521483,0.03757789999162766,0.00916549496357208
104,Zhaoyuan,15,Dalian,206.41481531466343,6,upwind,0.01328537174346708,-0.028614852971291693,-0.04926181804520608
52,Huludao,15,Dalian,208.30549573788826,6,downwind,0.3343607058897164,0.32075790850946545,0.256866559084648
52,Huludao,15,Dalian,208.30549573788826,6,crosswind,0.19467669138909297,0.1675957966073209,0.1392954797885002
52,Huludao,15,Dalian,208.30549573788826,6,upwind,0.08094147742980366,0.0471521400316572,0.05125450356673685
103,Penglai,15,Dalian,147.81798199231417,12,downwind,0.16886765560773317,0.11391226913135534,0.10757121596769387
103,Penglai,15,Dalian,147.81798199231417,12,crosswind,0.12226906456622699,0.055500912939816814,0.023012167738741904
103,Penglai,15,Dalian,147.81798199231417,12,upwind,0.04529235811042259,0.0013866609073710098,0.001123903938895117
59,Yantai,15,Dalian,163.10150865199793,12,downwind,0.23283812405327067,0.1638476587850871,0.16103929161065547
59,Yantai,15,Dalian,163.10150865199793,12,crosswind,0.1051818644154452,0.028240396152705873,0.020679757271116032
59,Yantai,15,Dalian,163.10150865199793,12,upwind,0.03679343521897258,-0.023839882859691353,-0.01565472133165857
4,Qinhuangdao,15,Dalian,204.75278013267882,12,downwind,0.3536343614410459,0.3012773970019604,0.25793476874450577
4,Qinhuangdao,15,Dalian,204.75278013267882,12,crosswind,0.1787227556535827,0.1387814220974326,0.11630079254753797
4,Qinhuangdao,15,Dalian,204.75278013267882,12,upwind,0.0627133122167862,0.03799611772194094,0.046367100325751955
104,Zhaoyuan,15,Dalian,206.41481531466343,12,downwind,0.17051127970026364,0.10593224945162101,0.11485152457885563
104,Zhaoyuan,15,Dalian,206.41481531466343,12,crosswind,0.12824869575327347,0.0376367345778894,0.00207290452122556
104,Zhaoyuan,15,Dalian,206.41481531466343,12,upwind,0.02364098707467539,-0.02948163104104686,-0.03598953487483352
52,Huludao,15,Dalian,208.30549573788826,12,downwind,0.295919975981618,0.27525390847914905,0.21314878906240411
52,Huludao,15,Dalian,208.30549573788826,12,crosswind,0.23225037976648133,0.20200760380963434,0.17503628250772113
52,Huludao,15,Dalian,208.30549573788826,12,upwind,0.09046026968927671,0.04466578171629643,0.05483931976962486
103,Penglai,15,Dalian,147.81798199231417,24,downwind,0.11409070971740372,0.06537753715173492,0.06428139938516261
103,Penglai,15,Dalian,147.81798199231417,24,crosswind,0.07971246465023467,0.001258908781031037,-0.008112215679496281
103,Penglai,15,Dalian,147.81798199231417,24,upwind,0.028032685941975388,-0.02517276250084181,-0.03288033506602586
59,Yantai,15,Dalian,163.10150865199793,24,downwind,0.14553379617710446,0.08330965498532432,0.09260770291856457
59,Yantai,15,Dalian,163.10150865199793,24,crosswind,0.11184954597579798,0.015271216537463569,0.022564047966029996
